n,epsilon,dd,hh,Qsc_MACRS,inv_C_start,inv_C_end,invC_sum,FOMS,FOMS_norm_n,FOMS_norm_ne,logQ,logInvC,logFOMS,logFOMS_norm_n,logFOMS_norm_ne
8,10,5.0000000000e-01,6.2500000000e-02,2.9840800000e-10,1.3461200000e+11,2.0354200000e+11,3.3815400000e+11,1.2806180000e-03,1.6007725000e-04,1.6007725000e-05,-1.9050379076e+01,1.1529114529e+01,-2.8925803982e+00,-3.7956703851e+00,-4.7956703851e+00
8,10,5.0000000000e-01,1.2500000000e-01,1.7411900000e-10,2.3392700000e+11,2.7950500000e+11,5.1343200000e+11,6.6200500000e-04,8.2750625000e-05,8.2750625000e-06,-1.9518307671e+01,1.1710482933e+01,-3.1791387304e+00,-4.0822287174e+00,-5.0822287174e+00
8,10,5.0000000000e-01,2.5000000000e-01,6.7518200000e-11,3.8905900000e+11,4.0955200000e+11,7.9861100000e+11,1.5483200000e-04,1.9354000000e-05,1.9354000000e-06,-2.0341158289e+01,1.1902335288e+01,-3.8101392763e+00,-4.7132292633e+00,-5.7132292633e+00
8,10,5.0000000000e-01,5.0000000000e-01,1.3047100000e-11,6.1351800000e+11,6.1822100000e+11,1.2317390000e+12,8.9172900000e-06,1.1146612500e-06,1.1146612500e-07,-2.1768972018e+01,1.2090518693e+01,-5.0497671094e+00,-5.9528570964e+00,-6.9528570964e+00
8,10,5.0000000000e-01,1.0000000000e+00,8.1697900000e-13,8.9953400000e+11,8.9977500000e+11,1.7993090000e+12,5.1075600000e-08,6.3844500000e-09,6.3844500000e-10,-2.4175578213e+01,1.2255105752e+01,-7.2917865229e+00,-8.1948765099e+00,-9.1948765099e+00
8,10,1.0000000000e+00,3.9062500000e-03,2.8192400000e-10,1.9000171442e+10,9.1008938222e+10,1.1000910966e+11,3.7186000000e-04,4.6482500000e-05,4.6482500000e-06,-1.9099735903e+01,1.1041428650e+01,-3.4296205350e+00,-4.3327105220e+00,-5.3327105220e+00
8,10,1.0000000000e+00,7.8125000000e-03,2.6294500000e-10,3.6502274666e+10,1.2034600000e+11,1.5684827467e+11,4.6120900000e-04,5.7651125000e-05,5.7651125000e-06,-1.9160270166e+01,1.1195479746e+01,-3.3361022265e+00,-4.2391922135e+00,-5.2391922135e+00
8,10,1.0000000000e+00,1.5625000000e-02,2.2957200000e-10,6.8420161734e+10,1.5312800000e+11,2.2154816173e+11,4.9658200000e-04,6.2072750000e-05,6.2072750000e-06,-1.9278162164e+01,1.1345468151e+01,-3.3040090267e+00,-4.2070990137e+00,-5.2070990137e+00
8,10,1.0000000000e+00,3.1250000000e-02,1.7738300000e-10,1.2357900000e+11,1.9558800000e+11,3.1916700000e+11,4.2709700000e-04,5.3387125000e-05,5.3387125000e-06,-1.9502176009e+01,1.1504017981e+01,-3.3694734791e+00,-4.2725634661e+00,-5.2725634661e+00
8,10,1.0000000000e+00,6.2500000000e-02,1.1166500000e-10,2.1435800000e+11,2.6408700000e+11,4.7844500000e+11,2.5371700000e-04,3.1714625000e-05,3.1714625000e-06,-1.9904165859e+01,1.1679832020e+01,-3.5956504324e+00,-4.4987404194e+00,-5.4987404194e+00
8,10,1.0000000000e+00,1.2500000000e-01,4.7852200000e-11,3.5509300000e+11,3.7841900000e+11,7.3351200000e+11,7.1432800000e-05,8.9291000000e-06,8.9291000000e-07,-2.0640196182e+01,1.1865407223e+01,-4.1461023262e+00,-5.0491923132e+00,-6.0491923132e+00
8,10,1.0000000000e+00,2.5000000000e-01,1.0536900000e-11,5.5980300000e+11,5.6533000000e+11,1.1251330000e+12,5.3127000000e-06,6.6408750000e-07,6.6408750000e-08,-2.1954574283e+01,1.2051203863e+01,-5.2746847073e+00,-6.1777746943e+00,-7.1777746943e+00
8,10,1.0000000000e+00,5.0000000000e-01,8.0834800000e-13,8.2711500000e+11,8.2758400000e+11,1.6546990000e+12,4.5983500000e-08,5.7479375000e-09,5.7479375000e-10,-2.4184803264e+01,1.2218719004e+01,-7.3373979758e+00,-8.2404879628e+00,-9.2404879628e+00
8,10,1.0000000000e+00,1.0000000000e+00,1.5254400000e-13,1.1143800000e+12,1.1141600000e+12,2.2285400000e+12,2.2054500000e-09,2.7568125000e-10,2.7568125000e-11,-2.5633209740e+01,1.2348020434e+01,-8.6565027837e+00,-9.5595927707e+00,-1.0559592771e+01
16,1,3.1250000000e-02,3.9062500000e-03,2.8775800000e-09,1.7293596258e+10,5.9261191742e+10,7.6554788000e+10,5.3919194000e-02,3.3699496250e-03,3.3699496250e-03,-1.7081945187e+01,1.0883972358e+01,-1.2682566084e+00,-2.4723765910e+00,-2.4723765910e+00
16,1,3.1250000000e-02,7.8125000000e-03,2.5771400000e-09,3.2567036358e+10,7.6173908175e+10,1.0874094453e+11,6.1430783000e-02,3.8394239375e-03,3.8394239375e-03,-1.7177723977e+01,1.1036393101e+01,-1.2116139491e+00,-2.4157339318e+00,-2.4157339318e+00
16,1,3.1250000000e-02,1.5625000000e-02,2.1356000000e-09,5.9827332273e+10,9.8927463316e+10,1.5875479559e+11,6.1586056000e-02,3.8491285000e-03,3.8491285000e-03,-1.7340960176e+01,1.1200726853e+01,-1.2105176074e+00,-2.4146375901e+00,-2.4146375901e+00
16,1,3.1250000000e-02,3.1250000000e-02,1.5796000000e-09,1.0628800000e+11,1.3540700000e+11,2.4169500000e+11,5.1295213000e-02,3.2059508125e-03,3.2059508125e-03,-1.7602905750e+01,1.1383267666e+01,-1.2899231625e+00,-2.4940431451e+00,-2.4940431451e+00
16,1,3.1250000000e-02,6.2500000000e-02,1.0108300000e-09,1.8303300000e+11,1.9832500000e+11,3.8135800000e+11,3.3143871000e-02,2.0714919375e-03,2.0714919375e-03,-1.7990643755e+01,1.1581332861e+01,-1.4795967700e+00,-2.6837167527e+00,-2.6837167527e+00
16,1,3.1250000000e-02,1.2500000000e-01,5.6581300000e-10,3.0652500000e+11,3.1003300000e+11,6.1655800000e+11,1.6789412000e-02,1.0493382500e-03,1.0493382500e-03,-1.8494654157e+01,1.1789973937e+01,-1.7749645135e+00,-2.9790844961e+00,-2.9790844961e+00
16,1,3.1250000000e-02,2.5000000000e-01,3.0510100000e-10,4.9919300000e+11,4.9812400000e+11,9.9731700000e+11,7.8965560000e-03,4.9353475000e-04,4.9353475000e-04,-1.9031112738e+01,1.1998833222e+01,-2.1025622804e+00,-3.3066822631e+00,-3.3066822631e+00
16,1,3.1250000000e-02,5.0000000000e-01,1.6715000000e-10,7.7533600000e+11,7.7450500000e+11,1.5498410000e+12,3.6831060000e-03,2.3019412500e-04,2.3019412500e-04,-1.9553787238e+01,1.2190287146e+01,-2.4337857819e+00,-3.6379057646e+00,-3.6379057646e+00
16,1,3.1250000000e-02,1.0000000000e+00,8.6573500000e-11,1.1108900000e+12,1.1109000000e+12,2.2217900000e+12,1.4164130000e-03,8.8525812500e-05,8.8525812500e-05,-2.0125230049e+01,1.2346703008e+01,-2.8488100959e+00,-4.0529300785e+00,-4.0529300785e+00
16,1,6.2500000000e-02,3.9062500000e-03,2.7816100000e-09,1.7783474566e+10,5.9922465119e+10,7.7705939685e+10,5.1140246000e-02,3.1962653750e-03,3.1962653750e-03,-1.7111407522e+01,1.0890454217e+01,-1.2912371872e+00,-2.4953571699e+00,-2.4953571699e+00
16,1,6.2500000000e-02,7.8125000000e-03,2.4832400000e-09,3.3442123275e+10,7.6986265949e+10,1.1042838922e+11,5.7920880000e-02,3.6200550000e-03,3.6200550000e-03,-1.7209962610e+01,1.1043080737e+01,-1.2371648485e+00,-2.4412848311e+00,-2.4412848311e+00
16,1,6.2500000000e-02,1.5625000000e-02,2.0455700000e-09,6.1399909476e+10,1.0020400000e+11,1.6160390948e+11,5.7516919000e-02,3.5948074375e-03,3.5948074375e-03,-1.7378371308e+01,1.1208451863e+01,-1.2402043858e+00,-2.4443243684e+00,-2.4443243684e+00
16,1,6.2500000000e-02,3.1250000000e-02,1.4979900000e-09,1.0892900000e+11,1.3760000000e+11,2.4652900000e+11,4.7054839000e-02,2.9409274375e-03,2.9409274375e-03,-1.7648982172e+01,1.1391868014e+01,-1.3273957082e+00,-2.5315156909e+00,-2.5315156909e+00
16,1,6.2500000000e-02,6.2500000000e-02,9.3814100000e-10,1.8721900000e+11,2.0210300000e+11,3.8932200000e+11,2.9144821000e-02,1.8215513125e-03,1.8215513125e-03,-1.8055463767e+01,1.1590308946e+01,-1.5354386077e+00,-2.7395585903e+00,-2.7395585903e+00
16,1,6.2500000000e-02,1.2500000000e-01,5.0502600000e-10,3.1312200000e+11,3.1675400000e+11,6.2987600000e+11,1.3664681000e-02,8.5404256250e-04,8.5404256250e-04,-1.8593372525e+01,1.1799255061e+01,-1.8644005024e+00,-3.0685204851e+00,-3.0685204851e+00
16,1,6.2500000000e-02,2.5000000000e-01,2.5148100000e-10,5.0926500000e+11,5.0887300000e+11,1.0181380000e+12,5.4768570000e-03,3.4230356250e-04,3.4230356250e-04,-1.9198989643e+01,1.2007806647e+01,-2.2614685983e+00,-3.4655885809e+00,-3.4655885809e+00
16,1,6.2500000000e-02,5.0000000000e-01,1.1724000000e-10,7.8893100000e+11,7.8868400000e+11,1.5776150000e+12,1.8444640000e-03,1.1527900000e-04,1.1527900000e-04,-1.9861848380e+01,1.2198001027e+01,-2.7341298169e+00,-3.9382497995e+00,-3.9382497995e+00
16,1,6.2500000000e-02,1.0000000000e+00,4.4236900000e-11,1.1256800000e+12,1.1256900000e+12,2.2513700000e+12,3.7474100000e-04,2.3421312500e-05,2.3421312500e-05,-2.0708430630e+01,1.2352446875e+01,-3.4262687886e+00,-4.6303887713e+00,-4.6303887713e+00
16,1,1.2500000000e-01,3.9062500000e-03,2.6062900000e-09,1.8739525001e+10,6.1095703518e+10,7.9835228519e+10,4.6127056000e-02,2.8829410000e-03,2.8829410000e-03,-1.7167954525e+01,1.0902194573e+01,-1.3360442628e+00,-2.5401642454e+00,-2.5401642454e+00
16,1,1.2500000000e-01,7.8125000000e-03,2.3117400000e-09,3.5209768126e+10,7.8614467354e+10,1.1382423548e+11,5.1740085000e-02,3.2337553125e-03,3.2337553125e-03,-1.7272122025e+01,1.1056234742e+01,-1.2861728621e+00,-2.4902928448e+00,-2.4902928448e+00
16,1,1.2500000000e-01,1.5625000000e-02,1.8816700000e-09,6.4482713540e+10,1.0270200000e+11,1.6718471354e+11,5.0349724000e-02,3.1468577500e-03,3.1468577500e-03,-1.7450913078e+01,1.1223196565e+01,-1.2980029058e+00,-2.5021228884e+00,-2.5021228884e+00
16,1,1.2500000000e-01,3.1250000000e-02,1.3488900000e-09,1.1400000000e+11,1.4177100000e+11,2.5577100000e+11,3.9584263000e-02,2.4740164375e-03,2.4740164375e-03,-1.7740046930e+01,1.1407851301e+01,-1.4024774366e+00,-2.6065974192e+00,-2.6065974192e+00
16,1,1.2500000000e-01,6.2500000000e-02,8.0846000000e-10,1.9543000000e+11,2.0936800000e+11,4.0479800000e+11,2.2504629000e-02,1.4065393125e-03,1.4065393125e-03,-1.8184682925e+01,1.1607238358e+01,-1.6477281422e+00,-2.8518481249e+00,-2.8518481249e+00
16,1,1.2500000000e-01,1.2500000000e-01,4.0167200000e-10,3.2621200000e+11,3.2965600000e+11,6.5586800000e+11,9.0007110000e-03,5.6254443750e-04,5.6254443750e-04,-1.8792256883e+01,1.1816816442e+01,-2.0457231827e+00,-3.2498431653e+00,-3.2498431653e+00
16,1,1.2500000000e-01,2.5000000000e-01,1.7167000000e-10,5.2918800000e+11,5.2925400000e+11,1.0584420000e+12,2.6532270000e-03,1.6582668750e-04,1.6582668750e-04,-1.9530611186e+01,1.2024667065e+01,-2.5762255918e+00,-3.7803455745e+00,-3.7803455745e+00
16,1,1.2500000000e-01,5.0000000000e-01,5.9129000000e-11,8.1529800000e+11,8.1530300000e+11,1.6306010000e+12,4.8491400000e-04,3.0307125000e-05,3.0307125000e-05,-2.0456398932e+01,1.2212347704e+01,-3.3143352771e+00,-4.5184552598e+00,-4.5184552598e+00
16,1,1.2500000000e-01,1.0000000000e+00,1.2395000000e-11,1.1538900000e+12,1.1538900000e+12,2.3077800000e+12,3.0158100000e-05,1.8848812500e-06,1.8848812500e-06,-2.1813506938e+01,1.2363194405e+01,-4.5205960231e+00,-5.7247160057e+00,-5.7247160057e+00
16,1,2.5000000000e-01,3.9062500000e-03,2.3089600000e-09,2.0672430264e+10,6.3497542465e+10,8.4169972729e+10,3.8168691000e-02,2.3855431875e-03,2.3855431875e-03,-1.7273167181e+01,1.0925157186e+01,-1.4182927340e+00,-2.6224127166e+00,-2.6224127166e+00
16,1,2.5000000000e-01,7.8125000000e-03,2.0218700000e-09,3.8685008092e+10,8.1779005005e+10,1.2046401310e+11,4.1887058000e-02,2.6179411250e-03,2.6179411250e-03,-1.7388493543e+01,1.1080857327e+01,-1.3779201419e+00,-2.5820401245e+00,-2.5820401245e+00
16,1,2.5000000000e-01,1.5625000000e-02,1.6085600000e-09,7.0463010444e+10,1.0751100000e+11,1.7797401044e+11,3.9169394000e-02,2.4480871250e-03,2.4480871250e-03,-1.7587125470e+01,1.1250356587e+01,-1.4070531475e+00,-2.6111731301e+00,-2.6111731301e+00
16,1,2.5000000000e-01,3.1250000000e-02,1.1022300000e-09,1.2390800000e+11,1.4966800000e+11,2.7357600000e+11,2.8270605000e-02,1.7669128125e-03,1.7669128125e-03,-1.7915455545e+01,1.1437077995e+01,-1.5486648974e+00,-2.7527848800e+00,-2.7527848800e+00
16,1,2.5000000000e-01,6.2500000000e-02,6.0713700000e-10,2.1145900000e+11,2.2352500000e+11,4.3498400000e+11,1.3638373000e-02,8.5239831250e-04,8.5239831250e-04,-1.8433426599e+01,1.1638473283e+01,-1.8652374361e+00,-3.0693574187e+00,-3.0693574187e+00
16,1,2.5000000000e-01,1.2500000000e-01,2.6021200000e-10,3.5188200000e+11,3.5468800000e+11,7.0657000000e+11,4.0693640000e-03,2.5433525000e-04,2.5433525000e-04,-1.9169345359e+01,1.1849155194e+01,-2.3904734613e+00,-3.5945934439e+00,-3.5945934439e+00
16,1,2.5000000000e-01,2.5000000000e-01,8.2924100000e-11,5.6745900000e+11,5.6765900000e+11,1.1351180000e+12,6.6392500000e-04,4.1495312500e-05,4.1495312500e-05,-2.0162638467e+01,1.2055041011e+01,-3.1778809777e+00,-4.3820009604e+00,-4.3820009604e+00
16,1,2.5000000000e-01,5.0000000000e-01,1.5855600000e-11,8.6490700000e+11,8.6487100000e+11,1.7297780000e+12,3.6988800000e-05,2.3118000000e-06,2.3118000000e-06,-2.1599634638e+01,1.2237990369e+01,-4.4319297579e+00,-5.6360497406e+00,-5.6360497406e+00
16,1,2.5000000000e-01,1.0000000000e+00,1.0879900000e-12,1.2053500000e+12,1.2053800000e+12,2.4107300000e+12,2.4272400000e-07,1.5170250000e-08,1.5170250000e-08,-2.3926750193e+01,1.2382148572e+01,-6.6148872795e+00,-7.8190072621e+00,-7.8190072621e+00
16,1,5.0000000000e-01,3.9062500000e-03,1.8655500000e-09,2.4459917015e+10,6.7983273540e+10,9.2443190555e+10,2.7365712000e-02,1.7103570000e-03,1.7103570000e-03,-1.7458386213e+01,1.0965874926e+01,-1.5627932479e+00,-2.7669132306e+00,-2.7669132306e+00
16,1,5.0000000000e-01,7.8125000000e-03,1.5930100000e-09,4.5498947980e+10,8.7576900610e+10,1.3307584859e+11,2.8724452000e-02,1.7952782500e-03,1.7952782500e-03,-1.7595562996e+01,1.1124099244e+01,-1.5417482480e+00,-2.7458682306e+00,-2.7458682306e+00
16,1,5.0000000000e-01,1.5625000000e-02,1.2114600000e-09,8.1954897118e+10,1.1651500000e+11,1.9846989712e+11,2.4775792000e-02,1.5484870000e-03,1.5484870000e-03,-1.7833381842e+01,1.1297694645e+01,-1.6059724537e+00,-2.8100924363e+00,-2.8100924363e+00
16,1,5.0000000000e-01,3.1250000000e-02,7.6206100000e-10,1.4293700000e+11,1.6504400000e+11,3.0798100000e+11,1.5213167000e-02,9.5082293750e-04,9.5082293750e-04,-1.8236020527e+01,1.1488523925e+01,-1.8177803673e+00,-3.0219003500e+00,-3.0219003500e+00
16,1,5.0000000000e-01,6.2500000000e-02,3.6238800000e-10,2.4235600000e+11,2.5152500000e+11,4.9388100000e+11,5.5167760000e-03,3.4479850000e-04,3.4479850000e-04,-1.8881652384e+01,1.1693622319e+01,-2.2583146495e+00,-3.4624346322e+00,-3.4624346322e+00
16,1,5.0000000000e-01,1.2500000000e-01,1.1572200000e-10,4.0051900000e+11,4.0213600000e+11,8.0265500000e+11,9.1427400000e-04,5.7142125000e-05,5.7142125000e-05,-1.9873168138e+01,1.1904528915e+01,-3.0389236305e+00,-4.2430436131e+00,-4.2430436131e+00
16,1,5.0000000000e-01,2.5000000000e-01,2.0829300000e-11,6.3834900000e+11,6.3840700000e+11,1.2767560000e+12,4.7116700000e-05,2.9447937500e-06,2.9447937500e-06,-2.1362650650e+01,1.2106107907e+01,-4.3268251346e+00,-5.5309451173e+00,-5.5309451173e+00
16,1,5.0000000000e-01,5.0000000000e-01,1.3238000000e-12,9.5314200000e+11,9.5316700000e+11,1.9063090000e+12,2.8415200000e-07,1.7759500000e-08,1.7759500000e-08,-2.3756355246e+01,1.2280193298e+01,-6.5464492828e+00,-7.7505692655e+00,-7.7505692655e+00
16,1,5.0000000000e-01,1.0000000000e+00,3.3625800000e-14,1.2920200000e+12,1.2920500000e+12,2.5840700000e+12,2.4852200000e-10,1.5532625000e-11,1.5532625000e-11,-2.6946654749e+01,1.2412304274e+01,-9.6046351600e+00,-1.0808755143e+01,-1.0808755143e+01
16,1,1.0000000000e+00,3.9062500000e-03,1.3184600000e-09,3.1785681398e+10,7.5436551100e+10,1.0722223250e+11,1.5853935000e-02,9.9087093750e-04,9.9087093750e-04,-1.7759866083e+01,1.1030284846e+01,-1.7998629267e+00,-3.0039829094e+00,-3.0039829094e+00
16,1,1.0000000000e+00,7.8125000000e-03,1.0732900000e-09,5.8240725319e+10,9.8050712118e+10,1.5629143744e+11,1.5313877000e-02,9.5711731250e-04,9.5711731250e-04,-1.7938565834e+01,1.1193935185e+01,-1.8149148455e+00,-3.0190348281e+00,-3.0190348281e+00
16,1,1.0000000000e+00,1.5625000000e-02,7.4750800000e-10,1.0353400000e+11,1.3339300000e+11,2.3692700000e+11,1.1260625000e-02,7.0378906250e-04,7.0378906250e-04,-1.8252768310e+01,1.1374614555e+01,-1.9484375041e+00,-3.1525574868e+00,-3.1525574868e+00
16,1,1.0000000000e+00,3.1250000000e-02,4.0432100000e-10,1.7855200000e+11,1.9504200000e+11,3.7359400000e+11,5.1948100000e-03,3.2467562500e-04,3.2467562500e-04,-1.8786547403e+01,1.1572399893e+01,-2.2844303321e+00,-3.4885503148e+00,-3.4885503148e+00
16,1,1.0000000000e+00,6.2500000000e-02,1.4358700000e-10,2.9952500000e+11,3.0462300000e+11,6.0414800000e+11,1.0594710000e-03,6.6216937500e-05,6.6216937500e-05,-1.9685769756e+01,1.1781143342e+01,-2.9749109264e+00,-4.1790309090e+00,-4.1790309090e+00
16,1,1.0000000000e+00,1.2500000000e-01,2.6420300000e-11,4.8878300000e+11,4.8930500000e+11,9.7808800000e+11,5.8072400000e-05,3.6295250000e-06,3.6295250000e-06,-2.1156124511e+01,1.1990377931e+01,-4.2360302252e+00,-5.4401502079e+00,-5.4401502079e+00
16,1,1.0000000000e+00,2.5000000000e-01,1.6234600000e-12,7.6142800000e+11,7.6142700000e+11,1.5228550000e+12,3.4139300000e-07,2.1337062500e-08,2.1337062500e-08,-2.3579116815e+01,1.2182658554e+01,-6.4667453880e+00,-7.6708653707e+00,-7.6708653707e+00
16,1,1.0000000000e+00,5.0000000000e-01,1.0128000000e-14,1.0956700000e+12,1.0956500000e+12,2.1913200000e+12,1.9119300000e-11,1.1949562500e-12,1.1949562500e-12,-2.7988952615e+01,1.2340705803e+01,-1.0718528012e+01,-1.1922647995e+01,-1.1922647995e+01
16,1,1.0000000000e+00,1.0000000000e+00,9.9657000000e-15,1.4191700000e+12,1.4191400000e+12,2.8383100000e+12,2.3976800000e-11,1.4985500000e-12,1.4985500000e-12,-2.8002984381e+01,1.2453059827e+01,-1.0620208779e+01,-1.1824328762e+01,-1.1824328762e+01
16,2,3.1250000000e-02,3.9062500000e-03,2.9382800000e-09,9.3831906530e+09,4.9278026927e+10,5.8661217580e+10,4.3077928000e-02,2.6923705000e-03,1.3461852500e-03,-1.7063813642e+01,1.0768351073e+01,-1.3657451939e+00,-2.5698651766e+00,-2.8708951723e+00
16,2,3.1250000000e-02,7.8125000000e-03,2.7181300000e-09,1.8157009663e+10,6.2906501170e+10,8.1063510833e+10,5.0942708000e-02,3.1839192500e-03,1.5919596250e-03,-1.7131459552e+01,1.0908825409e+01,-1.2929179726e+00,-2.4970379553e+00,-2.7980679510e+00
16,2,3.1250000000e-02,1.5625000000e-02,2.3598300000e-09,3.4607471770e+10,7.9782284449e+10,1.1438975622e+11,5.4183057000e-02,3.3864410625e-03,1.6932205312e-03,-1.7254238564e+01,1.1058387134e+01,-1.2661364958e+00,-2.4702564784e+00,-2.7712864741e+00
16,2,3.1250000000e-02,3.1250000000e-02,1.8649000000e-09,6.4533389352e+10,1.0601700000e+11,1.7055038935e+11,5.0452204000e-02,3.1532627500e-03,1.5766313750e-03,-1.7458688902e+01,1.1231852715e+01,-1.2971198569e+00,-2.5012398396e+00,-2.8022698352e+00
16,2,3.1250000000e-02,6.2500000000e-02,1.2781100000e-09,1.1752900000e+11,1.5068900000e+11,2.6821800000e+11,3.7268502000e-02,2.3292813750e-03,1.1646406875e-03,-1.7786863534e+01,1.1428487920e+01,-1.4286580633e+00,-2.6327780459e+00,-2.9338080416e+00
16,2,3.1250000000e-02,1.2500000000e-01,7.4512900000e-10,2.0893000000e+11,2.3212900000e+11,4.4105900000e+11,2.0829363000e-02,1.3018351875e-03,6.5091759375e-04,-1.8255537068e+01,1.1644496688e+01,-1.6813240114e+00,-2.8854439940e+00,-3.1864739897e+00
16,2,3.1250000000e-02,2.5000000000e-01,3.9644400000e-10,3.6146600000e+11,3.7791100000e+11,7.3937700000e+11,9.8843000000e-03,6.1776875000e-04,3.0888437500e-04,-1.8803636301e+01,1.1868865937e+01,-2.0050540817e+00,-3.2091740644e+00,-3.5102040600e+00
16,2,3.1250000000e-02,5.0000000000e-01,2.0581800000e-10,5.9745900000e+11,6.0997500000e+11,1.2074340000e+12,4.3505570000e-03,2.7190981250e-04,1.3595490625e-04,-1.9373033293e+01,1.2081863401e+01,-2.3614551369e+00,-3.5655751196e+00,-3.8666051153e+00
16,2,3.1250000000e-02,1.0000000000e+00,9.9242600000e-11,9.1251500000e+11,9.2092800000e+11,1.8334430000e+12,1.5359600000e-03,9.5997500000e-05,4.7998750000e-05,-2.0006603733e+01,1.2263267413e+01,-2.8136200942e+00,-4.0177400769e+00,-4.3187700725e+00
16,2,6.2500000000e-02,3.9062500000e-03,2.7634600000e-09,9.9077346770e+09,5.0278035504e+10,6.0185770181e+10,3.9094415000e-02,2.4434009375e-03,1.2217004688e-03,-1.7117093635e+01,1.0779493822e+01,-1.4078852812e+00,-2.6120052638e+00,-2.9130352595e+00
16,2,6.2500000000e-02,7.8125000000e-03,2.5493900000e-09,1.9140601267e+10,6.4220600421e+10,8.3361201688e+10,4.6084071000e-02,2.8802544375e-03,1.4401272187e-03,-1.7187127444e+01,1.0920963967e+01,-1.3364491629e+00,-2.5405691456e+00,-2.8415991413e+00
16,2,6.2500000000e-02,1.5625000000e-02,2.2027100000e-09,3.6433871958e+10,8.1748720540e+10,1.1818259250e+11,4.8773411000e-02,3.0483381875e-03,1.5241690938e-03,-1.7314085353e+01,1.1072553513e+01,-1.3118168707e+00,-2.5159368533e+00,-2.8169668490e+00
16,2,6.2500000000e-02,3.1250000000e-02,1.7253600000e-09,6.7785991744e+10,1.0904200000e+11,1.7682799174e+11,4.4774150000e-02,2.7983843750e-03,1.3991921875e-03,-1.7526240549e+01,1.1247551015e+01,-1.3489726501e+00,-2.5530926328e+00,-2.8541226284e+00
16,2,6.2500000000e-02,6.2500000000e-02,1.1610300000e-09,1.2307200000e+11,1.5547600000e+11,2.7854800000e+11,3.1937447000e-02,1.9960904375e-03,9.9804521875e-04,-1.7870313117e+01,1.1444900045e+01,-1.4956998032e+00,-2.6998197859e+00,-3.0008497815e+00
16,2,6.2500000000e-02,1.2500000000e-01,6.5263800000e-10,2.1815800000e+11,2.4016500000e+11,4.5832300000e+11,1.6604792000e-02,1.0377995000e-03,5.1889975000e-04,-1.8370655286e+01,1.1661171652e+01,-1.7797665602e+00,-2.9838865429e+00,-3.2849165385e+00
16,2,6.2500000000e-02,2.5000000000e-01,3.1867500000e-10,3.7619100000e+11,3.9060800000e+11,7.6679900000e+11,6.6235910000e-03,4.1397443750e-04,2.0698721875e-04,-1.8993304011e+01,1.1884681538e+01,-2.1789064926e+00,-3.3830264753e+00,-3.6840564710e+00
16,2,6.2500000000e-02,5.0000000000e-01,1.3830800000e-10,6.1865700000e+11,6.2768800000e+11,1.2463450000e+12,2.0279210000e-03,1.2674506250e-04,6.3372531250e-05,-1.9718305397e+01,1.2095638276e+01,-2.6929489675e+00,-3.8970689501e+00,-4.1980989458e+00
16,2,6.2500000000e-02,1.0000000000e+00,4.8135000000e-11,9.3831000000e+11,9.4241000000e+11,1.8807200000e+12,3.7064800000e-04,2.3165500000e-05,1.1582750000e-05,-2.0635078048e+01,1.2274324143e+01,-3.4310383390e+00,-4.6351583216e+00,-4.9361883173e+00
16,2,1.2500000000e-01,3.9062500000e-03,2.4670700000e-09,1.0942976936e+10,5.2092885354e+10,6.3035862290e+10,3.2633642000e-02,2.0396026250e-03,1.0198013125e-03,-1.7215637056e+01,1.0799587698e+01,-1.4863344551e+00,-2.6904544378e+00,-2.9914844334e+00
16,2,1.2500000000e-01,7.8125000000e-03,2.2623300000e-09,2.1095336261e+10,6.6636654371e+10,8.7731990632e+10,3.8193076000e-02,2.3870672500e-03,1.1935336250e-03,-1.7290888091e+01,1.0943157984e+01,-1.4180153629e+00,-2.6221353456e+00,-2.9231653413e+00
16,2,1.2500000000e-01,1.5625000000e-02,1.9323600000e-09,4.0011702464e+10,8.5189968248e+10,1.2520167071e+11,3.9765197000e-02,2.4853248125e-03,1.2426624063e-03,-1.7427823922e+01,1.1097610124e+01,-1.4004968617e+00,-2.6046168443e+00,-2.9056468400e+00
16,2,1.2500000000e-01,3.1250000000e-02,1.4836200000e-09,7.4023698209e+10,1.1425800000e+11,1.8828169821e+11,3.5250846000e-02,2.2031778750e-03,1.1015889375e-03,-1.7657354642e+01,1.1274808107e+01,-1.4528304557e+00,-2.6569504384e+00,-2.9579804340e+00
